Sprite,Name,Type 1,Type 2,Ability 1,Ability 2,Ability 3,HP,Attack,Defense,Special Attack,Special Defense,Speed
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png,Crawdaunt,Water,Dark,Hyper-cutter,Shell-armor,Adaptability,63,120,85,90,55,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png,Baltoy,Ground,Psychic,Levitate,None,None,40,40,55,40,70,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png,Claydol,Ground,Psychic,Levitate,None,None,60,70,105,70,120,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png,Lileep,Rock,Grass,Suction-cups,Storm-drain,None,66,41,77,61,87,23
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png,Cradily,Rock,Grass,Suction-cups,Storm-drain,None,86,81,97,81,107,43
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png,Anorith,Rock,Bug,Battle-armor,Swift-swim,None,45,95,50,40,50,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png,Armaldo,Rock,Bug,Battle-armor,Swift-swim,None,75,125,100,70,80,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png,Feebas,Water,None,Swift-swim,Oblivious,Adaptability,20,15,20,10,55,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png,Milotic,Water,None,Marvel-scale,Competitive,Cute-charm,95,60,79,100,125,81
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png,Castform,Normal,None,Forecast,None,None,70,70,70,70,70,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png,Kecleon,Normal,None,Color-change,Protean,None,60,90,70,60,120,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png,Shuppet,Ghost,None,Insomnia,Frisk,Cursed-body,44,75,35,63,33,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png,Banette,Ghost,None,Insomnia,Frisk,Cursed-body,64,115,65,83,63,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png,Duskull,Ghost,None,Levitate,Frisk,None,20,40,90,30,90,25
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png,Dusclops,Ghost,None,Pressure,Frisk,None,40,70,130,60,130,25
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png,Tropius,Grass,Flying,Chlorophyll,Solar-power,Harvest,99,68,83,72,87,51
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png,Chimecho,Psychic,None,Levitate,None,None,75,50,80,95,90,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png,Absol,Dark,None,Pressure,Super-luck,Justified,65,130,60,75,60,75
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png,Wynaut,Psychic,None,Shadow-tag,Telepathy,None,95,23,48,23,48,23
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png,Snorunt,Ice,None,Inner-focus,Ice-body,Moody,50,50,50,50,50,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png,Glalie,Ice,None,Inner-focus,Ice-body,Moody,80,80,80,80,80,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png,Spheal,Ice,Water,Thick-fat,Ice-body,Oblivious,70,40,50,55,50,25
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png,Sealeo,Ice,Water,Thick-fat,Ice-body,Oblivious,90,60,70,75,70,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,Walrein,Ice,Water,Thick-fat,Ice-body,Oblivious,110,80,90,95,90,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,Clamperl,Water,None,Shell-armor,Rattled,None,35,64,85,74,55,32
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,Huntail,Water,None,Swift-swim,Water-veil,None,55,104,105,94,75,52
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,Gorebyss,Water,None,Swift-swim,Hydration,None,55,84,105,114,75,52
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,Relicanth,Water,Rock,Swift-swim,Rock-head,Sturdy,100,90,130,45,65,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,Luvdisc,Water,None,Swift-swim,Hydration,None,43,30,55,40,65,97
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,Bagon,Dragon,None,Rock-head,Sheer-force,None,45,75,60,40,30,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,Shelgon,Dragon,None,Rock-head,Overcoat,None,65,95,100,60,50,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,Salamence,Dragon,Flying,Intimidate,Moxie,None,95,135,80,110,80,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,Beldum,Steel,Psychic,Clear-body,Light-metal,None,40,55,80,35,60,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,Metang,Steel,Psychic,Clear-body,Light-metal,None,60,75,100,55,80,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,Metagross,Steel,Psychic,Clear-body,Light-metal,None,80,135,130,95,90,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,Regirock,Rock,None,Clear-body,Sturdy,None,80,100,200,50,100,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,Regice,Ice,None,Clear-body,Ice-body,None,80,50,100,100,200,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,Registeel,Steel,None,Clear-body,Light-metal,None,80,75,150,75,150,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,Latias,Dragon,Psychic,Levitate,None,None,80,80,90,110,130,110
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,Latios,Dragon,Psychic,Levitate,None,None,80,90,80,130,110,110
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,Kyogre,Water,None,Drizzle,None,None,100,100,90,150,140,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,Groudon,Ground,None,Drought,None,None,100,150,140,100,90,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,Rayquaza,Dragon,Flying,Air-lock,None,None,105,150,90,150,90,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,Jirachi,Steel,Psychic,Serene-grace,None,None,100,100,100,100,100,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,Deoxys-normal,Psychic,None,Pressure,None,None,50,150,50,150,50,150
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,Turtwig,Grass,None,Overgrow,Shell-armor,None,55,68,64,45,55,31
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,Grotle,Grass,None,Overgrow,Shell-armor,None,75,89,85,55,65,36
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,Torterra,Grass,Ground,Overgrow,Shell-armor,None,95,109,105,75,85,56
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,Chimchar,Fire,None,Blaze,Iron-fist,None,44,58,44,58,44,61
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,Monferno,Fire,Fighting,Blaze,Iron-fist,None,64,78,52,78,52,81
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,Infernape,Fire,Fighting,Blaze,Iron-fist,None,76,104,71,104,71,108
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,Piplup,Water,None,Torrent,Defiant,None,53,51,53,61,56,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,Prinplup,Water,None,Torrent,Defiant,None,64,66,68,81,76,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,Empoleon,Water,Steel,Torrent,Defiant,None,84,86,88,111,101,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,Starly,Normal,Flying,Keen-eye,Reckless,None,40,55,30,30,30,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,Staravia,Normal,Flying,Intimidate,Reckless,None,55,75,50,40,40,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,Staraptor,Normal,Flying,Intimidate,Reckless,None,85,120,70,50,60,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,Bidoof,Normal,None,Simple,Unaware,Moody,59,45,40,35,40,31
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,Bibarel,Normal,Water,Simple,Unaware,Moody,79,85,60,55,60,71
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,Kricketot,Bug,None,Shed-skin,Run-away,None,37,25,41,25,41,25
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,Kricketune,Bug,None,Swarm,Technician,None,77,85,51,55,51,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,Shinx,Electric,None,Rivalry,Intimidate,Guts,45,65,34,40,34,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,Luxio,Electric,None,Rivalry,Intimidate,Guts,60,85,49,60,49,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,Luxray,Electric,None,Rivalry,Intimidate,Guts,80,120,79,95,79,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,Budew,Grass,Poison,Natural-cure,Poison-point,Leaf-guard,40,30,35,50,70,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,Roserade,Grass,Poison,Natural-cure,Poison-point,Technician,60,70,65,125,105,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,Cranidos,Rock,None,Mold-breaker,Sheer-force,None,67,125,40,30,30,58
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,Rampardos,Rock,None,Mold-breaker,Sheer-force,None,97,165,60,65,50,58
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,Shieldon,Rock,Steel,Sturdy,Soundproof,None,30,42,118,42,88,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,Bastiodon,Rock,Steel,Sturdy,Soundproof,None,60,52,168,47,138,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,Burmy,Bug,None,Shed-skin,Overcoat,None,40,29,45,29,45,36
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,Wormadam-plant,Bug,Grass,Anticipation,Overcoat,None,60,59,85,79,105,36
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,Mothim,Bug,Flying,Swarm,Tinted-lens,None,70,94,50,94,50,66
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,Combee,Bug,Flying,Honey-gather,Hustle,None,30,30,42,30,42,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,Vespiquen,Bug,Flying,Pressure,Unnerve,None,70,80,102,80,102,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,Pachirisu,Electric,None,Run-away,Pickup,Volt-absorb,60,45,70,45,90,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,Buizel,Water,None,Swift-swim,Water-veil,None,55,65,35,60,30,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,Floatzel,Water,None,Swift-swim,Water-veil,None,85,105,55,85,50,115
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,Cherubi,Grass,None,Chlorophyll,None,None,45,35,45,62,53,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,Cherrim,Grass,None,Flower-gift,None,None,70,60,70,87,78,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,Shellos,Water,None,Sticky-hold,Storm-drain,Sand-force,76,48,48,57,62,34
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,Gastrodon,Water,Ground,Sticky-hold,Storm-drain,Sand-force,111,83,68,92,82,39
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,Ambipom,Normal,None,Technician,Pickup,Skill-link,75,100,66,60,66,115
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,Drifloon,Ghost,Flying,Aftermath,Unburden,Flare-boost,90,50,34,60,44,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,Drifblim,Ghost,Flying,Aftermath,Unburden,Flare-boost,150,80,44,90,54,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,Buneary,Normal,None,Run-away,Klutz,Limber,55,66,44,44,56,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,Lopunny,Normal,None,Cute-charm,Klutz,Limber,65,76,84,54,96,105
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,Mismagius,Ghost,None,Levitate,None,None,60,60,60,105,105,105
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,Honchkrow,Dark,Flying,Insomnia,Super-luck,Moxie,100,125,52,105,52,71
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,Glameow,Normal,None,Limber,Own-tempo,Keen-eye,49,55,42,42,37,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,Purugly,Normal,None,Thick-fat,Own-tempo,Defiant,71,82,64,64,59,112
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,Chingling,Psychic,None,Levitate,None,None,45,30,50,65,50,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,Stunky,Poison,Dark,Stench,Aftermath,Keen-eye,63,63,47,41,41,74
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,Skuntank,Poison,Dark,Stench,Aftermath,Keen-eye,103,93,67,71,61,84
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png,Bronzor,Steel,Psychic,Levitate,Heatproof,Heavy-metal,57,24,86,24,86,23
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png,Bronzong,Steel,Psychic,Levitate,Heatproof,Heavy-metal,67,89,116,79,116,33
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,Bonsly,Rock,None,Sturdy,Rock-head,Rattled,50,80,95,10,45,10
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,Mime-jr,Psychic,Fairy,Soundproof,Filter,Technician,20,25,45,70,90,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,Happiny,Normal,None,Natural-cure,Serene-grace,Friend-guard,100,5,5,15,65,30
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,Chatot,Normal,Flying,Keen-eye,Tangled-feet,Big-pecks,76,65,45,92,42,91
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,Spiritomb,Ghost,Dark,Pressure,Infiltrator,None,50,92,108,92,108,35
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,Gible,Dragon,Ground,Sand-veil,Rough-skin,None,58,70,45,40,45,42
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,Gabite,Dragon,Ground,Sand-veil,Rough-skin,None,68,90,65,50,55,82
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png,Garchomp,Dragon,Ground,Sand-veil,Rough-skin,None,108,130,95,80,85,102
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png,Munchlax,Normal,None,Pickup,Thick-fat,Gluttony,135,85,40,40,85,5
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png,Riolu,Fighting,None,Steadfast,Inner-focus,Prankster,40,70,40,35,40,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png,Lucario,Fighting,Steel,Steadfast,Inner-focus,Justified,70,110,70,115,70,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png,Hippopotas,Ground,None,Sand-stream,Sand-force,None,68,72,78,38,42,32
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png,Hippowdon,Ground,None,Sand-stream,Sand-force,None,108,112,118,68,72,47
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png,Skorupi,Poison,Bug,Battle-armor,Sniper,Keen-eye,40,50,90,30,55,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png,Drapion,Poison,Dark,Battle-armor,Sniper,Keen-eye,70,90,110,60,75,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png,Croagunk,Poison,Fighting,Anticipation,Dry-skin,Poison-touch,48,61,40,61,40,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png,Toxicroak,Poison,Fighting,Anticipation,Dry-skin,Poison-touch,83,106,65,86,65,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png,Carnivine,Grass,None,Levitate,None,None,74,100,72,90,72,46
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png,Finneon,Water,None,Swift-swim,Storm-drain,Water-veil,49,49,56,49,61,66
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png,Lumineon,Water,None,Swift-swim,Storm-drain,Water-veil,69,69,76,69,86,91
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png,Mantyke,Water,Flying,Swift-swim,Water-absorb,Water-veil,45,20,50,60,120,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png,Snover,Grass,Ice,Snow-warning,Soundproof,None,60,62,50,62,60,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png,Abomasnow,Grass,Ice,Snow-warning,Soundproof,None,90,92,75,92,85,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png,Weavile,Dark,Ice,Pressure,Pickpocket,None,70,120,65,45,85,125
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png,Magnezone,Electric,Steel,Magnet-pull,Sturdy,Analytic,70,70,115,130,90,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png,Lickilicky,Normal,None,Own-tempo,Oblivious,Cloud-nine,110,85,95,80,95,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png,Rhyperior,Ground,Rock,Lightning-rod,Solid-rock,Reckless,115,140,130,55,55,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png,Tangrowth,Grass,None,Chlorophyll,Leaf-guard,Regenerator,100,100,125,110,50,50
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png,Electivire,Electric,None,Motor-drive,Vital-spirit,None,75,123,67,95,85,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png,Magmortar,Fire,None,Flame-body,Vital-spirit,None,75,95,67,125,95,83
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png,Togekiss,Fairy,Flying,Hustle,Serene-grace,Super-luck,85,50,95,120,115,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png,Yanmega,Bug,Flying,Speed-boost,Tinted-lens,Frisk,86,76,86,116,56,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png,Leafeon,Grass,None,Leaf-guard,Chlorophyll,None,65,110,130,60,65,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png,Glaceon,Ice,None,Snow-cloak,Ice-body,None,65,60,110,130,95,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png,Gliscor,Ground,Flying,Hyper-cutter,Sand-veil,Poison-heal,75,95,125,45,75,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png,Mamoswine,Ice,Ground,Oblivious,Snow-cloak,Thick-fat,110,130,80,70,60,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png,Porygon-z,Normal,None,Adaptability,Download,Analytic,85,80,70,135,75,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png,Gallade,Psychic,Fighting,Steadfast,Justified,None,68,125,65,65,115,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png,Probopass,Rock,Steel,Sturdy,Magnet-pull,Sand-force,60,55,145,75,150,40
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png,Dusknoir,Ghost,None,Pressure,Frisk,None,45,100,135,65,135,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png,Froslass,Ice,Ghost,Snow-cloak,Cursed-body,None,70,80,70,80,70,110
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png,Rotom,Electric,Ghost,Levitate,None,None,50,50,77,95,77,91
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png,Uxie,Psychic,None,Levitate,None,None,75,75,130,75,130,95
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png,Mesprit,Psychic,None,Levitate,None,None,80,105,105,105,105,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png,Azelf,Psychic,None,Levitate,None,None,75,125,70,125,70,115
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png,Dialga,Steel,Dragon,Pressure,Telepathy,None,100,120,120,150,100,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png,Palkia,Water,Dragon,Pressure,Telepathy,None,90,120,100,150,120,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png,Heatran,Fire,Steel,Flash-fire,Flame-body,None,91,90,106,130,106,77
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png,Regigigas,Normal,None,Slow-start,None,None,110,160,110,80,110,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png,Giratina-altered,Ghost,Dragon,Pressure,Telepathy,None,150,100,120,100,120,90
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png,Cresselia,Psychic,None,Levitate,None,None,120,70,120,75,130,85
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png,Phione,Water,None,Hydration,None,None,80,80,80,80,80,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png,Manaphy,Water,None,Hydration,None,None,100,100,100,100,100,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png,Darkrai,Dark,None,Bad-dreams,None,None,70,90,90,135,90,125
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png,Shaymin-land,Grass,None,Natural-cure,None,None,100,100,100,100,100,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png,Arceus,Normal,None,Multitype,None,None,120,120,120,120,120,120
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png,Victini,Psychic,Fire,Victory-star,None,None,100,100,100,100,100,100
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png,Snivy,Grass,None,Overgrow,Contrary,None,45,45,55,45,55,63
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png,Servine,Grass,None,Overgrow,Contrary,None,60,60,75,60,75,83
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png,Serperior,Grass,None,Overgrow,Contrary,None,75,75,95,75,95,113
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png,Tepig,Fire,None,Blaze,Thick-fat,None,65,63,45,45,45,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png,Pignite,Fire,Fighting,Blaze,Thick-fat,None,90,93,55,70,55,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png,Emboar,Fire,Fighting,Blaze,Reckless,None,110,123,65,100,65,65
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png,Oshawott,Water,None,Torrent,Shell-armor,None,55,55,45,63,45,45
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png,Dewott,Water,None,Torrent,Shell-armor,None,75,75,60,83,60,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png,Samurott,Water,None,Torrent,Shell-armor,None,95,100,85,108,70,70
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png,Patrat,Normal,None,Run-away,Keen-eye,Analytic,45,55,39,35,39,42
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png,Watchog,Normal,None,Illuminate,Keen-eye,Analytic,60,85,69,60,69,77
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png,Lillipup,Normal,None,Vital-spirit,Pickup,Run-away,45,60,45,25,45,55
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png,Herdier,Normal,None,Intimidate,Sand-rush,Scrappy,65,80,65,35,65,60
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png,Stoutland,Normal,None,Intimidate,Sand-rush,Scrappy,85,110,90,45,90,80
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png,Purrloin,Dark,None,Limber,Unburden,Prankster,41,50,37,50,37,66
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png,Liepard,Dark,None,Limber,Unburden,Prankster,64,88,50,88,50,106
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png,Pansage,Grass,None,Gluttony,Overgrow,None,50,53,48,53,48,64
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png,Simisage,Grass,None,Gluttony,Overgrow,None,75,98,63,98,63,101
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png,Pansear,Fire,None,Gluttony,Blaze,None,50,53,48,53,48,64
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png,Simisear,Fire,None,Gluttony,Blaze,None,75,98,63,98,63,101
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png,Panpour,Water,None,Gluttony,Torrent,None,50,53,48,53,48,64
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png,Simipour,Water,None,Gluttony,Torrent,None,75,98,63,98,63,101
